Urban_Area,Pop_Group,Yr,Population,Pop_Rank,Commuters,Freeway_Daily_Miles,Street_Daily_Miles,Value_of_Time,Comm_Value_of_Time,Gas_Cost,Diesel_Cost,Excess_Fuel_Gal,Excess_Fuel_Per_Com,Annual_Delay_Hours,Delay_Per_Commuter,Com_Stress_Ind,Congestion_Cost,Congest_Cost_Per_Com
Louisville-Jefferson County KY-IN,Lrg,1991,810,41,337,6560,6810,10.17,57.31,1.04,1.15,7397,9,14769,29,1.16,620,755
Louisville-Jefferson County KY-IN,Lrg,1992,815,42,345,7110,7215,10.47,59.01,1.03,1.12,8212,10,16398,31,1.17,668,814
Louisville-Jefferson County KY-IN,Lrg,1993,820,42,353,7850,7495,10.78,60.84,1.05,1.13,8535,10,17041,32,1.18,674,821
Louisville-Jefferson County KY-IN,Lrg,1994,825,42,361,8175,7770,11.06,62.23,1.01,1.08,9031,11,18033,33,1.18,695,848
Louisville-Jefferson County KY-IN,Lrg,1995,825,43,366,8665,7690,11.37,64.27,1.14,1.22,9512,12,18993,35,1.19,712,868
Louisville-Jefferson County KY-IN,Lrg,1998,830,45,387,9900,8210,12.17,65.76,1.06,1.1,10971,13,21906,39,1.21,768,936
Louisville-Jefferson County KY-IN,Lrg,1996,825,43,372,9210,7855,11.71,66.2,1.25,1.34,9957,12,19880,36,1.19,724,883
Louisville-Jefferson County KY-IN,Lrg,1999,840,45,398,10035,8350,12.43,66.76,1.09,1.04,11616,14,23194,40,1.21,796,970
Louisville-Jefferson County KY-IN,Lrg,1997,830,44,381,9600,7985,11.98,66.83,1.12,1.19,10479,13,20923,37,1.2,745,908
Louisville-Jefferson County KY-IN,Lrg,2000,850,45,410,10200,8445,12.85,70.47,1.48,1.42,12263,15,24485,41,1.22,813,990
Louisville-Jefferson County KY-IN,Lrg,2002,875,46,435,11000,8140,13.43,70.86,1.33,1.29,13559,17,27072,43,1.23,860,1048
Louisville-Jefferson County KY-IN,Lrg,2001,860,46,421,10400,8095,13.22,71.38,1.4,1.45,12910,16,25778,43,1.23,832,1014
Louisville-Jefferson County KY-IN,Lrg,2003,910,47,460,11500,8495,13.73,72.23,1.44,1.42,14187,17,28327,43,1.23,880,1072
Louisville-Jefferson County KY-IN,Lrg,2004,940,46,477,11730,8605,14.1,74.17,1.83,1.84,14659,18,29268,43,1.23,885,1079
Louisville-Jefferson County KY-IN,Lrg,2005,950,46,485,11800,8645,14.58,78.05,2.24,2.38,15050,18,30049,44,1.23,879,1072
Louisville-Jefferson County KY-IN,Lrg,2006,960,45,494,11925,8700,15.06,80.43,2.56,2.73,15242,19,30434,44,1.23,862,1051
Louisville-Jefferson County KY-IN,Lrg,2008,980,44,511,12000,8780,16.1,81.52,3.43,4.05,16304,20,32553,45,1.24,864,1053
Louisville-Jefferson County KY-IN,Lrg,2007,970,45,502,12085,8730,15.47,82.56,2.92,3.21,15434,19,30817,43,1.23,850,1036
Louisville-Jefferson County KY-IN,Lrg,2011,1015,44,535,12250,9384,16.79,86.81,3.29,3.61,16486,20,32916,44,1.23,836,1019
Louisville-Jefferson County KY-IN,Lrg,2010,1000,45,525,12160,9315,16.3,88.12,2.64,2.9,16226,20,32398,44,1.23,849,1035
Louisville-Jefferson County KY-IN,Lrg,2012,1030,44,544,12310,9430,17.14,89.56,3.48,3.84,16637,20,33219,44,1.23,827,1008
Louisville-Jefferson County KY-IN,Lrg,2013,1070,43,565,11877,9069,17.39,89.6,3.45,3.88,16999,21,33942,43,1.23,833,1015
Louisville-Jefferson County KY-IN,Lrg,2009,990,44,518,12050,8900,16.01,89.75,2.18,2.48,15328,19,30605,42,1.22,815,994
Louisville-Jefferson County KY-IN,Lrg,2014,1110,41,585,12020,9178,17.67,94.04,3.21,3.6,17841,22,35622,43,1.23,860,1048
Madison WI,Sml,1982,265,80,87,1900,1845,7.2,43.08,1.44,1.57,1174,4,2270,15,1.1,141,455
Madison WI,Sml,1983,270,80,90,1920,1860,7.43,44.23,1.38,1.5,1343,4,2595,16,1.11,156,504
Madison WI,Sml,1984,275,81,92,1940,1870,7.75,46.47,1.35,1.47,1416,5,2736,17,1.11,158,509
Madison WI,Sml,1986,285,81,97,2000,1900,8.18,46.57,1.02,1.11,1462,5,2826,17,1.11,155,499
Madison WI,Sml,1985,280,81,94,1960,1880,8.03,47.83,1.34,1.45,1439,5,2782,17,1.11,155,500
Madison WI,Sml,1987,290,81,99,2050,1915,8.48,48.53,1.05,1.14,1468,5,2837,16,1.11,150,483
Madison WI,Sml,1988,295,81,102,2100,1985,8.83,50.04,1.04,1.13,1494,5,2888,16,1.11,146,472
Madison WI,Sml,1989,300,81,104,2140,2035,9.25,52.81,1.13,1.23,1530,5,2958,16,1.11,143,461
Madison WI,Sml,1990,305,81,107,2170,2175,9.75,55.03,1.11,1.21,1587,5,3067,17,1.11,141,454
Madison WI,Sml,1991,310,81,110,2200,2215,10.17,57.31,1.15,1.25,1630,5,3151,17,1.11,139,447
Madison WI,Sml,1992,315,81,114,2240,2280,10.47,59.01,1.11,1.19,1670,5,3228,17,1.11,138,445
Madison WI,Sml,1993,320,80,117,2300,2370,10.78,60.84,1.12,1.2,1791,6,3462,17,1.11,144,463
Madison WI,Sml,1994,325,80,121,2350,2390,11.06,62.23,1.09,1.16,1986,6,3838,19,1.12,155,501
Madison WI,Sml,1995,330,81,125,2380,2415,11.37,64.27,1.18,1.26,2074,7,4009,19,1.12,158,509
Madison WI,Sml,1998,345,80,137,2500,2575,12.17,65.76,1.14,1.16,2500,8,4832,21,1.13,178,573
Madison WI,Sml,1996,335,81,129,2410,2445,11.71,66.2,1.33,1.42,2185,7,4224,20,1.12,161,521
Madison WI,Sml,1999,350,80,141,2580,2665,12.43,66.76,1.17,1.16,2734,9,5284,23,1.14,190,613
Madison WI,Sml,1997,340,80,133,2450,2485,11.98,66.83,1.19,1.26,2421,8,4679,21,1.13,175,564
Madison WI,Sml,2000,355,80,145,2650,2725,12.85,70.47,1.64,1.57,2900,9,5606,23,1.14,195,629
Madison WI,Sml,2002,365,81,154,2775,2920,13.43,70.86,1.46,1.4,3355,11,6485,26,1.16,216,697
Madison WI,Sml,2001,360,80,149,2720,2860,13.22,71.38,1.51,1.58,3166,10,6120,25,1.15,207,668
Madison WI,Sml,2003,370,81,158,2830,2960,13.73,72.23,1.58,1.53,3582,12,6924,27,1.16,226,728
Madison WI,Sml,2004,380,82,163,2890,3145,14.1,74.17,1.98,1.98,3853,12,7447,28,1.17,236,762
Madison WI,Sml,2005,380,83,164,2900,3045,14.58,78.05,2.37,2.53,4131,13,7984,30,1.18,245,790
Madison WI,Sml,2006,385,83,168,3025,2895,15.06,80.43,2.73,2.9,4512,15,8722,32,1.19,259,836
Madison WI,Sml,2008,385,83,169,3065,2870,16.1,81.52,3.48,4.15,5066,16,9792,36,1.21,273,879
Madison WI,Sml,2007,385,83,169,3125,2905,15.47,82.56,3.08,3.41,4815,16,9307,34,1.2,269,868
Madison WI,Sml,2011,415,83,185,3499,2935,16.79,86.81,3.42,3.71,5356,17,10351,35,1.2,276,890
Madison WI,Sml,2010,400,83,177,3356,2899,16.3,88.12,2.71,2.99,5232,17,10113,36,1.2,278,897
Madison WI,Sml,2012,425,83,189,3085,2780,17.14,89.56,3.6,3.91,5514,18,10658,35,1.2,278,898
Madison WI,Sml,2013,430,83,192,3501,3693,17.39,89.6,3.63,3.91,5701,18,11019,36,1.21,284,915
Madison WI,Sml,2009,390,83,172,3200,2880,16.01,89.75,2.29,2.54,4999,16,9662,35,1.2,270,871
Madison WI,Sml,2014,435,83,194,3641,3807,17.67,94.04,3.32,3.65,5773,19,11159,36,1.21,283,911
McAllen TX,Med,1982,170,93,68,420,1300,7.2,43.08,1.37,1.34,367,1,813,8,1.04,44,80
McAllen TX,Med,1983,180,92,73,510,1380,7.43,44.23,1.31,1.28,432,1,956,8,1.04,50,91
McAllen TX,Med,1984,190,90,78,600,1400,7.75,46.47,1.28,1.25,486,1,1075,9,1.05,54,98
McAllen TX,Med,1986,210,89,88,780,1530,8.18,46.57,0.97,0.95,634,1,1402,10,1.05,66,121
McAllen TX,Med,1985,200,90,83,690,1460,8.03,47.83,1.27,1.24,581,1,1286,10,1.05,62,113
McAllen TX,Med,1987,220,89,92,870,1620,8.48,48.53,0.99,0.97,653,1,1445,10,1.05,66,120
McAllen TX,Med,1988,230,89,97,940,1675,8.83,50.04,0.99,0.97,758,1,1676,11,1.06,73,134
McAllen TX,Med,1989,240,88,102,1050,1710,9.25,52.81,1.07,1.05,895,2,1979,13,1.07,83,151
McAllen TX,Med,1990,250,87,108,1150,1750,9.75,55.03,1.04,1.07,995,2,2201,13,1.07,87,159
McAllen TX,Med,1991,260,87,113,1230,1820,10.17,57.31,1.12,1.2,1221,2,2701,16,1.09,103,188
McAllen TX,Med,1992,270,86,119,1320,1900,10.47,59.01,1.09,1.17,1377,3,3046,17,1.09,113,205
McAllen TX,Med,1993,280,86,125,1475,2095,10.78,60.84,1.1,1.17,1591,3,3518,18,1.1,126,230
McAllen TX,Med,1994,290,86,131,1440,2340,11.06,62.23,1.03,1.09,1777,3,3931,20,1.11,137,251
McAllen TX,Med,1995,300,86,137,1590,2455,11.37,64.27,1.14,1.21,1878,3,4154,20,1.11,141,258
McAllen TX,Med,1998,310,86,148,1800,3200,12.17,65.76,1.01,1.1,2449,4,5416,25,1.14,172,314
McAllen TX,Med,1996,305,86,142,1695,2770,11.71,66.2,1.21,1.29,1964,4,4344,20,1.12,144,262
McAllen TX,Med,1999,315,85,152,1860,3800,12.43,66.76,1.07,1.07,2893,5,6399,29,1.16,199,363
McAllen TX,Med,1997,310,85,146,1750,2900,11.98,66.83,1.12,1.19,2205,4,4877,22,1.13,158,288
McAllen TX,Med,2000,330,83,161,1900,4250,12.85,70.47,1.47,1.42,3108,6,6874,29,1.17,207,378
McAllen TX,Med,2002,370,80,185,2300,5000,13.43,70.86,1.32,1.29,3581,7,7921,29,1.17,228,417
McAllen TX,Med,2001,345,82,170,2180,4650,13.22,71.38,1.46,1.48,3294,6,7285,29,1.17,213,389
McAllen TX,Med,2003,410,79,208,2425,5250,13.73,72.23,1.45,1.43,4078,7,9019,30,1.17,254,464
McAllen TX,Med,2004,450,75,229,2600,5500,14.1,74.17,1.83,1.85,4565,8,10096,30,1.18,277,506
McAllen TX,Med,2005,480,74,246,2800,5700,14.58,78.05,2.23,2.4,4921,9,10885,31,1.18,289,527
McAllen TX,Med,2006,525,71,271,3000,5900,15.06,80.43,2.55,2.73,5550,10,12276,31,1.18,315,576
McAllen TX,Med,2008,620,65,323,3190,6000,16.1,81.52,3.36,4.07,6340,12,14022,30,1.17,338,616
McAllen TX,Med,2007,570,68,296,3250,6100,15.47,82.56,2.92,3.3,6051,11,13384,31,1.18,335,611
McAllen TX,Med,2011,690,61,364,3192,6178,16.79,86.81,3.29,3.56,6736,12,14898,29,1.16,343,627
McAllen TX,Med,2010,675,61,355,3120,6039,16.3,88.12,2.56,2.83,6572,12,14535,29,1.16,346,631
McAllen TX,Med,2012,705,61,372,3225,5980,17.14,89.56,3.33,3.75,6969,13,15413,29,1.17,348,635
McAllen TX,Med,2013,720,60,380,2676,6039,17.39,89.6,3.37,3.76,7208,13,15942,29,1.17,355,647
McAllen TX,Med,2009,645,62,338,3170,6030,16.01,89.75,2.13,2.43,6294,11,13921,29,1.17,336,614
McAllen TX,Med,2014,735,60,381,2622,6105,17.67,94.04,3.12,3.47,7336,13,16226,30,1.17,355,649
Memphis TN-MS-AR,Lrg,1982,760,40,297,3200,5150,7.2,43.08,1.43,1.3,2516,3,5162,10,1.07,314,362
Memphis TN-MS-AR,Lrg,1983,770,40,305,3240,5820,7.43,44.23,1.37,1.24,2801,3,5746,11,1.07,339,390
Memphis TN-MS-AR,Lrg,1984,770,40,307,3035,6630,7.75,46.47,1.34,1.22,2975,3,6101,12,1.07,345,397
Memphis TN-MS-AR,Lrg,1986,800,38,323,3270,6755,8.18,46.57,1.01,0.92,3569,4,7321,13,1.08,393,451
Memphis TN-MS-AR,Lrg,1985,775,40,311,3050,6195,8.03,47.83,1.32,1.2,3161,4,6484,12,1.08,354,407
Memphis TN-MS-AR,Lrg,1987,815,38,332,3750,7095,8.48,48.53,1.04,0.94,4225,5,8667,16,1.09,448,516
Memphis TN-MS-AR,Lrg,1988,830,38,341,3975,7405,8.83,50.04,1.03,0.94,5130,6,10524,18,1.1,523,601
Memphis TN-MS-AR,Lrg,1989,850,38,352,4286,7705,9.25,52.81,1.12,1.02,6207,7,12732,22,1.12,604,694
Memphis TN-MS-AR,Lrg,1990,860,38,359,4575,8210,9.75,55.03,1.08,1.07,7274,8,14920,25,1.13,671,772
Memphis TN-MS-AR,Lrg,1991,865,39,367,4725,8700,10.17,57.31,1.11,1.2,7511,9,15406,25,1.13,665,764
Memphis TN-MS-AR,Lrg,1992,880,39,380,5070,9695,10.47,59.01,1.08,1.18,8249,9,16921,27,1.14,709,815
Memphis TN-MS-AR,Lrg,1993,885,40,388,5150,10850,10.78,60.84,1.07,1.14,8834,10,18120,29,1.15,737,848
Memphis TN-MS-AR,Lrg,1994,905,40,403,5480,11180,11.06,62.23,1.03,1.1,9857,11,20219,31,1.16,802,922
Memphis TN-MS-AR,Lrg,1995,930,40,421,5640,11450,11.37,64.27,1.11,1.21,10535,12,21609,32,1.16,834,958
Memphis TN-MS-AR,Lrg,1998,970,40,461,6370,11825,12.17,65.76,1.03,1.11,13085,15,26840,37,1.18,968,1113
Memphis TN-MS-AR,Lrg,1996,950,40,437,5725,11715,11.71,66.2,1.24,1.33,11162,13,22895,33,1.17,858,986
Memphis TN-MS-AR,Lrg,1999,975,40,470,6600,12015,12.43,66.76,1.07,1.06,13982,16,28681,39,1.19,1012,1164
Memphis TN-MS-AR,Lrg,1997,960,40,449,5920,11630,11.98,66.83,1.13,1.2,11962,14,24538,34,1.17,899,1033
Memphis TN-MS-AR,Lrg,2000,975,40,479,6900,12000,12.85,70.47,1.47,1.42,14533,17,29810,40,1.2,1018,1170
Memphis TN-MS-AR,Lrg,2002,990,40,502,7500,12135,13.43,70.86,1.32,1.3,15492,18,31778,41,1.2,1038,1194
Memphis TN-MS-AR,Lrg,2001,980,40,488,7300,12085,13.22,71.38,1.45,1.47,14960,17,30687,40,1.2,1019,1171
Memphis TN-MS-AR,Lrg,2003,1000,41,514,7815,13260,13.73,72.23,1.46,1.44,15906,18,32626,41,1.2,1042,1198
Memphis TN-MS-AR,Lrg,2004,1010,41,522,8470,13360,14.1,74.17,1.86,1.87,16451,19,33745,42,1.21,1050,1207
Memphis TN-MS-AR,Lrg,2005,1020,41,530,8600,13590,14.58,78.05,2.24,2.39,16935,19,34738,43,1.21,1046,1202
Memphis TN-MS-AR,Lrg,2006,1025,40,537,8660,13680,15.06,80.43,2.54,2.72,17088,20,35050,43,1.21,1021,1174
Memphis TN-MS-AR,Lrg,2008,1040,42,553,8300,13115,16.1,81.52,3.32,4.03,17947,21,36814,44,1.21,1005,1156
Memphis TN-MS-AR,Lrg,2007,1035,41,546,8640,13640,15.47,82.56,2.98,3.26,17399,20,35689,43,1.21,1012,1164
Memphis TN-MS-AR,Lrg,2011,1060,42,569,8541,12832,16.79,86.81,3.21,3.57,17512,20,35920,42,1.21,939,1079
Memphis TN-MS-AR,Lrg,2010,1050,42,562,8493,12759,16.3,88.12,2.58,2.84,17557,20,36013,42,1.21,971,1116
Memphis TN-MS-AR,Lrg,2012,1065,42,573,8530,12725,17.14,89.56,3.32,3.75,17702,20,36310,42,1.21,930,1069
Memphis TN-MS-AR,Lrg,2013,1070,43,576,9237,12979,17.39,89.6,3.29,3.78,17842,21,36597,42,1.21,923,1062
Memphis TN-MS-AR,Lrg,2009,1045,41,557,8400,12945,16.01,89.75,2.15,2.45,17433,20,35760,42,1.21,980,1127
Memphis TN-MS-AR,Lrg,2014,1085,43,572,9339,13122,17.67,94.04,3.06,3.49,18440,21,37824,43,1.21,939,1080
Miami FL,Vlg,1982,3370,7,1253,11960,24500,7.2,43.08,1.38,1.37,22246,6,48261,26,1.16,2685,706
Miami FL,Vlg,1983,3415,7,1282,12405,24910,7.43,44.23,1.32,1.31,23548,6,51086,27,1.16,2754,724
Miami FL,Vlg,1984,3495,6,1322,13375,25320,7.75,46.47,1.29,1.28,25094,7,54441,28,1.17,2813,740
Miami FL,Vlg,1986,3635,6,1401,15770,27025,8.18,46.57,0.98,0.97,27822,7,60358,29,1.18,2957,778
Miami FL,Vlg,1985,3580,6,1367,14605,26010,8.03,47.83,1.28,1.27,26716,7,57959,29,1.17,2892,761
Miami FL,Vlg,1987,3670,6,1427,17425,27790,8.48,48.53,1,0.99,29532,8,64069,31,1.19,3028,797
Miami FL,Vlg,1988,3755,6,1474,19360,28415,8.83,50.04,1,0.99,30737,8,66684,31,1.19,3026,796
Miami FL,Vlg,1989,3860,6,1529,21020,28895,9.25,52.81,1.08,1.07,31919,8,69246,31,1.19,2998,789
Miami FL,Vlg,1990,3910,6,1563,21670,29210,9.75,55.03,1.05,1.11,33787,9,73299,32,1.19,3011,792
Miami FL,Vlg,1991,3965,6,1613,22675,29500,10.17,57.31,1.1,1.24,35041,9,76020,32,1.2,2997,788
Miami FL,Vlg,1992,4030,5,1668,24875,30110,10.47,59.01,1.12,1.2,38298,10,83086,34,1.21,3180,837
Miami FL,Vlg,1993,4080,5,1718,25815,30925,10.78,60.84,1.13,1.22,40055,11,86898,35,1.21,3229,849
Miami FL,Vlg,1994,4120,5,1764,27660,31600,11.06,62.23,1.08,1.17,42856,11,92975,37,1.22,3368,886
Miami FL,Vlg,1995,4280,5,1867,29460,32995,11.37,64.27,1.2,1.3,46616,12,101131,38,1.23,3563,937
Miami FL,Vlg,1998,4725,5,2171,31475,38065,12.17,65.76,1.07,1.2,62838,17,136324,45,1.27,4490,1181
Miami FL,Vlg,1996,4435,5,1971,29800,34000,11.71,66.2,1.3,1.4,50625,13,109828,39,1.23,3758,989
Miami FL,Vlg,1999,4820,5,2254,32815,40040,12.43,66.76,1.14,1.19,66637,18,144567,46,1.27,4659,1226
Miami FL,Vlg,1997,4560,5,2059,30900,36050,11.98,66.83,1.17,1.27,56837,15,123307,43,1.25,4125,1085
Miami FL,Vlg,2000,4970,5,2368,34700,42735,12.85,70.47,1.54,1.55,73733,19,159962,49,1.29,4988,1312
Miami FL,Vlg,2002,5100,5,2517,35695,45580,13.43,70.86,1.41,1.41,82710,22,179438,52,1.31,5355,1409
Miami FL,Vlg,2001,5035,5,2440,35065,44055,13.22,71.38,1.51,1.58,77786,20,168755,50,1.3,5116,1346
Miami FL,Vlg,2003,5150,5,2583,37000,49045,13.73,72.23,1.53,1.61,83504,22,181159,51,1.3,5286,1391
Miami FL,Vlg,2004,5240,5,2642,38320,52240,14.1,74.17,1.99,2.01,86274,23,187169,52,1.31,5320,1400
Miami FL,Vlg,2005,5330,4,2702,39470,52455,14.58,78.05,2.34,2.53,87935,23,190773,52,1.31,5245,1380
Miami FL,Vlg,2006,5340,4,2721,40360,52585,15.06,80.43,2.66,2.85,88680,23,192388,52,1.31,5119,1347
Miami FL,Vlg,2008,5400,4,2713,40000,52330,16.1,81.52,3.47,4.15,90830,24,197053,53,1.31,4914,1293
Miami FL,Vlg,2007,5370,4,2732,41035,52160,15.47,82.56,2.98,3.36,89335,24,193809,52,1.31,5020,1321
Miami FL,Vlg,2011,5620,4,2718,43452,50848,16.79,86.81,3.24,3.65,86171,23,186946,50,1.29,4462,1174
Miami FL,Vlg,2010,5550,4,2739,42731,52000,16.3,88.12,2.74,2.96,84760,22,183884,49,1.29,4527,1191
Miami FL,Vlg,2012,5720,4,2751,41775,49680,17.14,89.56,3.5,3.87,87957,23,190819,50,1.3,4462,1174
Miami FL,Vlg,2013,5800,4,2748,41175,49181,17.39,89.6,3.47,3.9,89742,24,194692,51,1.3,4487,1180
Miami FL,Vlg,2009,5500,4,2734,41000,52068,16.01,89.75,2.33,2.59,84254,22,182787,49,1.29,4575,1204
Miami FL,Vlg,2014,5860,4,2724,40928,49525,17.67,94.04,3.27,3.6,90320,24,195946,52,1.3,4444,1169
Milwaukee WI,Lrg,1982,1210,25,486,5250,9065,7.2,43.08,1.44,1.57,5472,5,9385,13,1.09,601,604
Milwaukee WI,Lrg,1983,1210,25,490,5385,9090,7.43,44.23,1.38,1.5,5740,6,9845,13,1.09,611,614
Milwaukee WI,Lrg,1984,1210,25,494,5815,9415,7.75,46.47,1.35,1.47,6202,6,10636,14,1.09,633,635
Milwaukee WI,Lrg,1986,1215,25,506,6315,10905,8.18,46.57,1.02,1.11,8697,9,14916,19,1.12,842,845
Milwaukee WI,Lrg,1985,1210,25,500,6090,10440,8.03,47.83,1.34,1.45,7502,8,12867,17,1.11,739,742
Milwaukee WI,Lrg,1987,1220,26,512,6775,10945,8.48,48.53,1.05,1.14,9762,10,16743,21,1.13,911,915
Milwaukee WI,Lrg,1988,1225,26,519,7050,11435,8.83,50.04,1.04,1.13,10493,11,17997,23,1.14,941,944
Milwaukee WI,Lrg,1989,1225,26,524,7400,11480,9.25,52.81,1.13,1.23,11218,11,19240,24,1.14,959,963
Milwaukee WI,Lrg,1990,1230,27,531,7615,11820,9.75,55.03,1.11,1.21,11979,12,20545,26,1.15,972,976
Milwaukee WI,Lrg,1991,1225,27,533,7800,12075,10.17,57.31,1.15,1.25,12635,13,21670,27,1.15,984,988
Milwaukee WI,Lrg,1992,1230,28,540,7775,12550,10.47,59.01,1.11,1.19,13166,13,22580,28,1.16,995,999
Milwaukee WI,Lrg,1993,1230,31,544,7500,12705,10.78,60.84,1.12,1.2,13669,14,23444,29,1.16,1003,1007
Milwaukee WI,Lrg,1994,1240,31,553,7600,12910,11.06,62.23,1.09,1.16,14279,14,24491,30,1.17,1022,1026
Milwaukee WI,Lrg,1995,1250,31,562,8000,13100,11.37,64.27,1.18,1.26,15596,16,26749,32,1.18,1085,1089
Milwaukee WI,Lrg,1998,1300,32,598,8860,13325,12.17,65.76,1.14,1.16,17503,18,30020,34,1.19,1139,1143
Milwaukee WI,Lrg,1996,1270,31,575,8600,13205,11.71,66.2,1.33,1.42,16735,17,28702,34,1.19,1131,1135
Milwaukee WI,Lrg,1999,1330,33,618,9325,13405,12.43,66.76,1.17,1.16,17587,18,30163,33,1.18,1120,1124
Milwaukee WI,Lrg,1997,1285,32,587,8750,13225,11.98,66.83,1.19,1.26,17058,17,29255,34,1.19,1127,1131
Milwaukee WI,Lrg,2000,1365,33,639,9700,13515,12.85,70.47,1.64,1.57,18085,18,31017,33,1.18,1114,1118
Milwaukee WI,Lrg,2002,1380,33,656,10000,13380,13.43,70.86,1.46,1.4,19113,19,32781,34,1.19,1127,1131
Milwaukee WI,Lrg,2001,1370,33,646,9800,13365,13.22,71.38,1.51,1.58,18785,19,32218,34,1.19,1125,1129
Milwaukee WI,Lrg,2003,1385,33,664,10465,14230,13.73,72.23,1.58,1.53,19716,20,33815,35,1.19,1136,1141
Milwaukee WI,Lrg,2004,1390,33,671,10940,14800,14.1,74.17,1.98,1.98,20145,20,34551,35,1.19,1131,1135
Milwaukee WI,Lrg,2005,1390,33,674,10750,14400,14.58,78.05,2.37,2.53,20415,20,35014,36,1.2,1109,1113
Milwaukee WI,Lrg,2006,1395,33,680,10950,14520,15.06,80.43,2.73,2.9,20911,21,35865,36,1.2,1099,1103
Milwaukee WI,Lrg,2008,1400,34,685,10645,14455,16.1,81.52,3.48,4.15,21547,22,36955,37,1.2,1061,1065
Milwaukee WI,Lrg,2007,1395,34,682,11055,14545,15.47,82.56,3.08,3.41,21080,21,36154,37,1.2,1078,1083
Milwaukee WI,Lrg,2011,1405,36,695,11490,15200,16.79,86.81,3.42,3.71,21465,22,36814,37,1.2,1012,1016
Milwaukee WI,Lrg,2010,1405,35,693,11459,15129,16.3,88.12,2.71,2.99,21349,21,36616,37,1.2,1038,1042
Milwaukee WI,Lrg,2012,1405,37,697,11195,14510,17.14,89.56,3.6,3.91,21685,22,37192,37,1.2,1002,1005
Milwaukee WI,Lrg,2013,1410,37,699,11340,13962,17.39,89.6,3.63,3.91,21847,22,37469,37,1.2,995,998
Milwaukee WI,Lrg,2009,1400,34,688,11000,14800,16.01,89.75,2.29,2.54,20699,21,35501,36,1.2,1023,1027
Milwaukee WI,Lrg,2014,1410,37,689,11170,14241,17.67,94.04,3.32,3.65,21957,22,37659,38,1.2,984,987
Minneapolis-St. Paul MN-WI,Lrg,1982,1750,17,626,11200,10830,7.2,43.08,1.48,1.39,5015,2,12975,12,1.11,701,330
Minneapolis-St. Paul MN-WI,Lrg,1983,1750,17,634,12165,11515,7.43,44.23,1.42,1.33,5582,3,14442,14,1.12,756,356
Minneapolis-St. Paul MN-WI,Lrg,1984,1750,18,638,13000,11820,7.75,46.47,1.38,1.3,6571,3,16999,16,1.13,853,402
Minneapolis-St. Paul MN-WI,Lrg,1986,1845,17,682,14560,13605,8.18,46.57,1.05,0.98,8054,4,20837,18,1.14,991,467
Minneapolis-St. Paul MN-WI,Lrg,1985,1800,17,661,13685,12670,8.03,47.83,1.37,1.29,7338,3,18985,17,1.14,920,434
Minneapolis-St. Paul MN-WI,Lrg,1987,1885,16,704,15620,14110,8.48,48.53,1.07,1.01,9010,4,23309,20,1.15,1070,504
Minneapolis-St. Paul MN-WI,Lrg,1988,1925,16,723,16420,14570,8.83,50.04,1.07,1,10072,5,26057,22,1.16,1149,541
Minneapolis-St. Paul MN-WI,Lrg,1989,1970,15,747,16860,14265,9.25,52.81,1.16,1.09,10966,5,28369,23,1.17,1193,562
Minneapolis-St. Paul MN-WI,Lrg,1990,2010,15,768,17790,14960,9.75,55.03,1.12,1.14,11974,6,30977,24,1.18,1236,582
Minneapolis-St. Paul MN-WI,Lrg,1991,2055,15,797,18600,16000,10.17,57.31,1.14,1.26,13901,7,35962,27,1.2,1377,649
Minneapolis-St. Paul MN-WI,Lrg,1992,2110,15,833,19490,17645,10.47,59.01,1.13,1.18,15663,7,40520,30,1.21,1506,710
Minneapolis-St. Paul MN-WI,Lrg,1993,2115,15,848,20860,18235,10.78,60.84,1.14,1.21,17627,8,45602,33,1.23,1646,776
Minneapolis-St. Paul MN-WI,Lrg,1994,2175,15,887,21785,18745,11.06,62.23,1.12,1.18,19922,9,51538,36,1.24,1813,855
Minneapolis-St. Paul MN-WI,Lrg,1995,2220,15,919,22385,19010,11.37,64.27,1.16,1.23,21794,10,56382,38,1.26,1929,909
Minneapolis-St. Paul MN-WI,Lrg,1998,2320,16,1008,25505,20735,12.17,65.76,1.09,1.14,27856,13,72065,45,1.3,2306,1087
Minneapolis-St. Paul MN-WI,Lrg,1996,2250,16,946,22930,19520,11.71,66.2,1.35,1.43,24033,11,62174,41,1.27,2066,974
Minneapolis-St. Paul MN-WI,Lrg,1999,2370,16,1046,26165,21445,12.43,66.76,1.14,1.12,29659,14,76729,46,1.31,2402,1132
Minneapolis-St. Paul MN-WI,Lrg,1997,2290,16,979,24485,20610,11.98,66.83,1.19,1.28,26318,12,68085,43,1.29,2212,1043
Minneapolis-St. Paul MN-WI,Lrg,2000,2390,16,1073,27095,21825,12.85,70.47,1.54,1.48,31272,15,80902,48,1.31,2450,1155
Minneapolis-St. Paul MN-WI,Lrg,2002,2440,16,1132,27300,23105,13.43,70.86,1.34,1.32,33318,16,86194,49,1.32,2498,1177
Minneapolis-St. Paul MN-WI,Lrg,2001,2430,16,1108,28185,22450,13.22,71.38,1.43,1.5,32516,15,84119,48,1.32,2477,1167
Minneapolis-St. Paul MN-WI,Lrg,2003,2475,16,1165,27580,23205,13.73,72.23,1.51,1.45,34228,16,88549,49,1.32,2510,1183
Minneapolis-St. Paul MN-WI,Lrg,2004,2490,16,1178,27400,23535,14.1,74.17,1.84,1.91,35081,17,90756,50,1.32,2505,1181
